CMDLINE /Users/georgeanton/Desktop/Interviews/blogs/advanced_concepts/python_concepts/venv/bin/python3.10 particle.py
MEM 73.832031 1676512460.1919
MEM 73.832031 1676512460.2969
MEM 73.832031 1676512460.4011
MEM 73.832031 1676512460.5060
MEM 73.832031 1676512460.6084
MEM 73.832031 1676512460.7114
MEM 73.832031 1676512460.8153
MEM 73.832031 1676512460.9192
MEM 73.832031 1676512461.0231
MEM 73.832031 1676512461.1251
MEM 73.832031 1676512461.2280
MEM 73.832031 1676512461.3321
MEM 73.832031 1676512461.4369
MEM 73.832031 1676512461.5419
MEM 73.832031 1676512461.6461
MEM 73.832031 1676512461.7479
MEM 73.832031 1676512461.8495
MEM 73.832031 1676512461.9543
MEM 73.832031 1676512462.0595
MEM 73.832031 1676512462.1634
MEM 73.832031 1676512462.2653
MEM 73.832031 1676512462.3667
MEM 73.832031 1676512462.4693
MEM 73.832031 1676512462.5705
MEM 73.832031 1676512462.6711
MEM 73.832031 1676512462.7715
MEM 73.832031 1676512462.8716
MEM 73.832031 1676512462.9718
MEM 73.832031 1676512463.0768
MEM 73.832031 1676512463.1811
MEM 73.832031 1676512463.2822
MEM 73.832031 1676512463.3917
MEM 73.832031 1676512463.4930
MEM 73.832031 1676512463.5952
MEM 73.832031 1676512463.6982
MEM 73.832031 1676512463.8024
MEM 73.832031 1676512463.9071
MEM 73.832031 1676512464.0108
MEM 73.832031 1676512464.1148
MEM 73.832031 1676512464.2193
MEM 73.832031 1676512464.3233
MEM 73.832031 1676512464.4263
MEM 73.832031 1676512464.5315
MEM 73.832031 1676512464.6357
MEM 73.832031 1676512464.7367
MEM 73.832031 1676512464.8369
MEM 73.832031 1676512464.9419
MEM 73.832031 1676512465.0456
MEM 73.832031 1676512465.1458
MEM 73.832031 1676512465.2504
MEM 73.832031 1676512465.3547
MEM 73.832031 1676512465.4603
MEM 73.832031 1676512465.5648
MEM 73.832031 1676512465.6698
MEM 73.832031 1676512465.7711
MEM 73.832031 1676512465.8721
MEM 73.832031 1676512465.9733
MEM 73.832031 1676512466.0777
MEM 73.832031 1676512466.1790
MEM 73.832031 1676512466.2801
MEM 73.832031 1676512466.3852
MEM 73.832031 1676512466.4893
MEM 73.832031 1676512466.5931
MEM 73.832031 1676512466.6966
MEM 73.832031 1676512466.7988
MEM 73.832031 1676512466.9018
MEM 73.832031 1676512467.0064
MEM 73.832031 1676512467.1098
MEM 73.832031 1676512467.2141
MEM 73.832031 1676512467.3176
MEM 73.832031 1676512467.4221
MEM 73.832031 1676512467.5270
MEM 73.832031 1676512467.6293
MEM 73.832031 1676512467.7339
MEM 73.832031 1676512467.8375
MEM 73.832031 1676512467.9420
MEM 73.832031 1676512468.0458
MEM 73.832031 1676512468.1465
MEM 73.832031 1676512468.2490
MEM 73.832031 1676512468.3535
MEM 73.832031 1676512468.4570
MEM 73.832031 1676512468.5620
MEM 73.832031 1676512468.6636
MEM 73.832031 1676512468.7653
MEM 73.832031 1676512468.8662
MEM 73.832031 1676512468.9703
MEM 73.832031 1676512469.0723
MEM 73.832031 1676512469.1763
MEM 73.832031 1676512469.2799
MEM 73.832031 1676512469.3822
MEM 73.832031 1676512469.4835
MEM 73.832031 1676512469.5885
MEM 73.832031 1676512469.6927
MEM 73.832031 1676512469.7971
MEM 73.832031 1676512469.8973
MEM 73.832031 1676512469.9987
MEM 73.832031 1676512470.1030
MEM 73.832031 1676512470.2071
MEM 73.832031 1676512470.3122
MEM 73.832031 1676512470.4167
MEM 73.832031 1676512470.5218
MEM 73.832031 1676512470.6261
MEM 73.832031 1676512470.7304
MEM 73.832031 1676512470.8348
MEM 73.832031 1676512470.9359
MEM 73.832031 1676512471.0372
MEM 73.832031 1676512471.1421
MEM 73.832031 1676512471.2470
MEM 73.832031 1676512471.3472
MEM 73.832031 1676512471.4489
MEM 73.832031 1676512471.5538
MEM 73.832031 1676512471.6578
MEM 73.832031 1676512471.7625
MEM 73.832031 1676512471.8721
MEM 73.832031 1676512471.9723
MEM 73.832031 1676512472.0740
MEM 73.832031 1676512472.1779
MEM 73.832031 1676512472.2801
MEM 73.832031 1676512472.3831
MEM 73.832031 1676512472.4851
MEM 73.832031 1676512472.5889
MEM 73.832031 1676512472.6930
MEM 73.832031 1676512472.7970
MEM 73.832031 1676512472.9020
MEM 73.832031 1676512473.0062
MEM 73.832031 1676512473.1107
MEM 73.832031 1676512473.2156
MEM 73.832031 1676512473.3180
MEM 73.832031 1676512473.4228
MEM 73.832031 1676512473.5239
MEM 73.832031 1676512473.6282
MEM 73.832031 1676512473.7326
MEM 73.832031 1676512473.8366
MEM 73.832031 1676512473.9397
MEM 73.832031 1676512474.0448
MEM 73.832031 1676512474.1455
MEM 73.832031 1676512474.2490
MEM 73.832031 1676512474.3529
MEM 73.832031 1676512474.4564
MEM 73.832031 1676512474.5571
MEM 73.832031 1676512474.6616
MEM 73.832031 1676512474.7665
MEM 73.832031 1676512474.8693
MEM 73.832031 1676512474.9696
MEM 73.832031 1676512475.0699
MEM 73.832031 1676512475.1733
MEM 73.832031 1676512475.2763
MEM 73.832031 1676512475.3790
MEM 73.832031 1676512475.4815
MEM 73.832031 1676512475.5845
MEM 73.832031 1676512475.6879
MEM 73.832031 1676512475.7921
MEM 73.832031 1676512475.8952
MEM 73.832031 1676512476.0001
MEM 73.832031 1676512476.1039
MEM 73.832031 1676512476.2084
MEM 73.832031 1676512476.3118
MEM 73.832031 1676512476.4165
MEM 73.832031 1676512476.5201
MEM 73.832031 1676512476.6249
MEM 73.832031 1676512476.7286
MEM 73.832031 1676512476.8334
MEM 73.832031 1676512476.9380
MEM 73.832031 1676512477.0431
MEM 73.832031 1676512477.1447
MEM 73.832031 1676512477.2489
MEM 73.832031 1676512477.3520
MEM 73.832031 1676512477.4568
MEM 73.832031 1676512477.5612
MEM 73.832031 1676512477.6651
MEM 73.832031 1676512477.7690
MEM 73.832031 1676512477.8743
MEM 73.832031 1676512477.9778
MEM 73.832031 1676512478.0827
MEM 73.832031 1676512478.1853
MEM 73.832031 1676512478.2898
MEM 73.832031 1676512478.3947
MEM 73.832031 1676512478.4960
MEM 73.832031 1676512478.6009
MEM 73.832031 1676512478.7049
MEM 73.832031 1676512478.8089
MEM 73.832031 1676512478.9129
MEM 73.832031 1676512479.0178
MEM 73.832031 1676512479.1223
MEM 73.832031 1676512479.2261
MEM 73.832031 1676512479.3307
MEM 73.832031 1676512479.4325
MEM 73.832031 1676512479.5360
MEM 73.832031 1676512479.6409
MEM 73.832031 1676512479.7456
MEM 73.832031 1676512479.8498
MEM 73.832031 1676512479.9519
MEM 73.832031 1676512480.0569
MEM 73.832031 1676512480.1612
MEM 73.832031 1676512480.2644
MEM 73.832031 1676512480.3681
MEM 73.832031 1676512480.4728
MEM 73.832031 1676512480.5772
MEM 73.832031 1676512480.6805
MEM 73.832031 1676512480.7842
MEM 73.832031 1676512480.8889
MEM 73.832031 1676512480.9933
MEM 73.832031 1676512481.0971
MEM 73.832031 1676512481.1975
MEM 73.832031 1676512481.3008
MEM 73.832031 1676512481.4058
MEM 73.832031 1676512481.5092
MEM 73.832031 1676512481.6130
MEM 73.832031 1676512481.7156
MEM 73.832031 1676512481.8202
MEM 73.832031 1676512481.9222
MEM 73.832031 1676512482.0268
MEM 73.832031 1676512482.1297
MEM 73.832031 1676512482.2332
MEM 73.832031 1676512482.3379
MEM 73.832031 1676512482.4421
MEM 73.832031 1676512482.5454
MEM 73.832031 1676512482.6469
MEM 73.832031 1676512482.7505
MEM 73.832031 1676512482.8521
MEM 73.832031 1676512482.9563
MEM 73.832031 1676512483.0567
MEM 73.832031 1676512483.1609
MEM 73.832031 1676512483.2647
MEM 73.832031 1676512483.3661
MEM 73.832031 1676512483.4692
MEM 73.832031 1676512483.5707
MEM 73.832031 1676512483.6719
MEM 73.832031 1676512483.7762
MEM 73.832031 1676512483.8767
MEM 73.832031 1676512483.9769
MEM 73.832031 1676512484.0807
MEM 73.832031 1676512484.1851
MEM 73.832031 1676512484.2899
MEM 73.832031 1676512484.3931
MEM 73.832031 1676512484.4966
MEM 73.832031 1676512484.6002
MEM 73.832031 1676512484.7052
MEM 73.832031 1676512484.8086
MEM 73.832031 1676512484.9129
MEM 73.832031 1676512485.0162
MEM 73.832031 1676512485.1207
MEM 73.832031 1676512485.2250
MEM 73.832031 1676512485.3281
MEM 73.832031 1676512485.4328
MEM 73.832031 1676512485.5368
MEM 73.832031 1676512485.6410
MEM 73.832031 1676512485.7446
MEM 73.832031 1676512485.8482
MEM 73.832031 1676512485.9530
MEM 73.832031 1676512486.0573
MEM 73.832031 1676512486.1610
MEM 73.832031 1676512486.2658
MEM 73.832031 1676512486.3693
MEM 73.832031 1676512486.4730
MEM 73.832031 1676512486.5770
MEM 73.832031 1676512486.6815
MEM 73.832031 1676512486.7863
MEM 73.832031 1676512486.8895
MEM 73.832031 1676512486.9927
MEM 73.832031 1676512487.0969
MEM 73.832031 1676512487.2007
MEM 73.832031 1676512487.3043
MEM 73.832031 1676512487.4091
MEM 73.832031 1676512487.5140
MEM 73.832031 1676512487.6174
MEM 73.832031 1676512487.7217
MEM 73.832031 1676512487.8237
MEM 73.832031 1676512487.9283
MEM 73.832031 1676512488.0325
MEM 73.832031 1676512488.1331
MEM 73.832031 1676512488.2371
MEM 73.832031 1676512488.3422
MEM 73.832031 1676512488.4462
MEM 73.832031 1676512488.5504
MEM 73.832031 1676512488.6552
MEM 73.832031 1676512488.7600
MEM 73.832031 1676512488.8650
MEM 73.832031 1676512488.9654
MEM 73.832031 1676512489.0692
MEM 73.832031 1676512489.1739
MEM 73.832031 1676512489.2782
MEM 73.832031 1676512489.3792
MEM 73.832031 1676512489.4796
MEM 73.832031 1676512489.5851
MEM 73.832031 1676512489.6900
MEM 73.832031 1676512489.7931
MEM 73.832031 1676512489.8971
MEM 73.832031 1676512489.9985
MEM 73.832031 1676512490.0993
MEM 73.832031 1676512490.1998
MEM 73.832031 1676512490.2999
MEM 73.832031 1676512490.4011
MEM 73.832031 1676512490.5042
MEM 73.832031 1676512490.6085
MEM 73.832031 1676512490.7093
MEM 73.832031 1676512490.8107
MEM 73.832031 1676512490.9129
MEM 73.832031 1676512491.0162
MEM 73.832031 1676512491.1209
MEM 73.832031 1676512491.2248
MEM 73.832031 1676512491.3282
MEM 73.832031 1676512491.4330
MEM 73.832031 1676512491.5367
MEM 73.832031 1676512491.6411
MEM 73.832031 1676512491.7448
MEM 73.832031 1676512491.8499
MEM 73.832031 1676512491.9531
MEM 73.832031 1676512492.0568
MEM 73.832031 1676512492.1605
MEM 73.832031 1676512492.2643
MEM 73.832031 1676512492.3686
MEM 73.832031 1676512492.4736
MEM 73.832031 1676512492.5771
MEM 73.832031 1676512492.6808
MEM 73.832031 1676512492.7854
MEM 73.832031 1676512492.8884
MEM 73.832031 1676512492.9933
MEM 73.832031 1676512493.0966
MEM 73.832031 1676512493.2009
MEM 73.832031 1676512493.3058
MEM 73.832031 1676512493.4109
MEM 73.832031 1676512493.5153
MEM 73.832031 1676512493.6180
MEM 73.832031 1676512493.7226
MEM 73.832031 1676512493.8262
MEM 73.832031 1676512493.9305
MEM 73.832031 1676512494.0331
MEM 73.832031 1676512494.1361
MEM 73.832031 1676512494.2410
MEM 73.832031 1676512494.3461
MEM 73.832031 1676512494.4484
MEM 73.832031 1676512494.5530
MEM 73.832031 1676512494.6582
MEM 73.832031 1676512494.7608
MEM 73.832031 1676512494.8652
MEM 73.832031 1676512494.9694
MEM 73.832031 1676512495.0723
MEM 73.832031 1676512495.1766
MEM 73.832031 1676512495.2810
MEM 73.832031 1676512495.3843
MEM 73.832031 1676512495.4889
MEM 73.832031 1676512495.5923
MEM 73.832031 1676512495.6969
MEM 73.832031 1676512495.8002
MEM 73.832031 1676512495.9042
MEM 73.832031 1676512496.0090
MEM 73.832031 1676512496.1138
MEM 73.832031 1676512496.2171
MEM 73.832031 1676512496.3223
MEM 73.832031 1676512496.4270
MEM 73.832031 1676512496.5296
MEM 73.832031 1676512496.6333
MEM 73.832031 1676512496.7363
MEM 73.832031 1676512496.8378
MEM 73.832031 1676512496.9423
MEM 73.832031 1676512497.0457
MEM 73.832031 1676512497.1483
MEM 73.832031 1676512497.2516
MEM 73.832031 1676512497.3564
MEM 73.832031 1676512497.4577
MEM 73.832031 1676512497.5620
MEM 73.832031 1676512497.6646
MEM 73.832031 1676512497.7697
MEM 73.832031 1676512497.8699
MEM 73.832031 1676512497.9717
MEM 73.832031 1676512498.0731
MEM 73.832031 1676512498.1764
MEM 73.832031 1676512498.2808
MEM 73.832031 1676512498.3846
MEM 73.832031 1676512498.4893
MEM 73.832031 1676512498.5923
MEM 73.832031 1676512498.6970
MEM 73.832031 1676512498.8021
MEM 73.832031 1676512498.9064
MEM 73.832031 1676512499.0106
MEM 73.832031 1676512499.1128
MEM 73.832031 1676512499.2171
MEM 73.832031 1676512499.3209
MEM 73.832031 1676512499.4257
MEM 73.832031 1676512499.5307
MEM 73.832031 1676512499.6338
MEM 73.832031 1676512499.7376
MEM 73.832031 1676512499.8423
MEM 73.832031 1676512499.9460
MEM 73.832031 1676512500.0486
MEM 73.832031 1676512500.1524
MEM 73.832031 1676512500.2569
MEM 73.832031 1676512500.3605
MEM 73.832031 1676512500.4651
MEM 73.832031 1676512500.5694
MEM 73.832031 1676512500.6731
MEM 73.832031 1676512500.7778
MEM 73.832031 1676512500.8812
MEM 73.832031 1676512500.9847
MEM 73.832031 1676512501.0889
MEM 73.832031 1676512501.1936
MEM 73.832031 1676512501.2973
MEM 73.832031 1676512501.4012
MEM 73.832031 1676512501.5053
MEM 73.832031 1676512501.6098
MEM 73.832031 1676512501.7122
MEM 73.832031 1676512501.8171
MEM 73.832031 1676512501.9219
MEM 73.832031 1676512502.0257
MEM 73.832031 1676512502.1288
MEM 73.832031 1676512502.2335
MEM 73.832031 1676512502.3382
MEM 73.832031 1676512502.4428
MEM 73.832031 1676512502.5445
MEM 73.832031 1676512502.6483
MEM 73.832031 1676512502.7524
MEM 73.832031 1676512502.8572
MEM 73.832031 1676512502.9604
MEM 73.832031 1676512503.0652
MEM 73.832031 1676512503.1666
MEM 73.832031 1676512503.2704
MEM 73.832031 1676512503.3709
MEM 73.832031 1676512503.4737
MEM 73.832031 1676512503.5778
MEM 73.832031 1676512503.6794
MEM 73.832031 1676512503.7844
MEM 73.832031 1676512503.8891
MEM 73.832031 1676512503.9934
MEM 73.832031 1676512504.0942
MEM 73.832031 1676512504.1993
MEM 73.832031 1676512504.3003
MEM 73.832031 1676512504.4015
MEM 73.832031 1676512504.5064
MEM 73.832031 1676512504.6116
MEM 73.832031 1676512504.7167
MEM 73.832031 1676512504.8171
MEM 73.832031 1676512504.9175
MEM 73.832031 1676512505.0217
MEM 73.832031 1676512505.1235
MEM 73.832031 1676512505.2243
MEM 73.832031 1676512505.3254
MEM 73.832031 1676512505.4285
MEM 73.832031 1676512505.5288
MEM 73.832031 1676512505.6301
MEM 73.832031 1676512505.7342
MEM 73.832031 1676512505.8420
MEM 73.832031 1676512505.9435
MEM 73.832031 1676512506.0442
MEM 73.832031 1676512506.1446
MEM 73.832031 1676512506.2449
MEM 73.832031 1676512506.3474
MEM 73.832031 1676512506.4486
MEM 73.832031 1676512506.5491
MEM 73.832031 1676512506.6543
MEM 73.832031 1676512506.7572
MEM 73.832031 1676512506.8622
MEM 73.832031 1676512506.9674
MEM 73.832031 1676512507.0715
MEM 73.832031 1676512507.1725
MEM 73.832031 1676512507.2745
MEM 73.832031 1676512507.3773
MEM 73.832031 1676512507.4793
MEM 73.832031 1676512507.5842
MEM 73.832031 1676512507.6883
MEM 73.832031 1676512507.7934
MEM 73.832031 1676512507.8956
MEM 73.832031 1676512507.9974
MEM 73.832031 1676512508.0984
MEM 73.832031 1676512508.2004
MEM 73.832031 1676512508.3048
MEM 73.832031 1676512508.4076
MEM 73.832031 1676512508.5085
MEM 73.832031 1676512508.6094
MEM 73.832031 1676512508.7122
MEM 73.832031 1676512508.8158
MEM 73.832031 1676512508.9170
MEM 73.832031 1676512509.0212
MEM 73.832031 1676512509.1263
MEM 73.832031 1676512509.2279
MEM 73.832031 1676512509.3329
MEM 73.832031 1676512509.4338
MEM 73.832031 1676512509.5376
MEM 73.832031 1676512509.6424
MEM 73.832031 1676512509.7459
MEM 73.832031 1676512509.8483
MEM 73.832031 1676512509.9505
MEM 73.832031 1676512510.0518
MEM 73.832031 1676512510.1565
MEM 73.832031 1676512510.2589
MEM 73.832031 1676512510.3596
MEM 73.832031 1676512510.4623
MEM 73.832031 1676512510.5664
MEM 73.832031 1676512510.6713
MEM 73.832031 1676512510.7724
MEM 73.832031 1676512510.8752
MEM 73.832031 1676512510.9761
MEM 73.832031 1676512511.0774
MEM 73.832031 1676512511.1775
MEM 73.832031 1676512511.2812
MEM 73.832031 1676512511.3853
MEM 73.832031 1676512511.4885
MEM 73.832031 1676512511.5926
MEM 73.832031 1676512511.6973
MEM 73.832031 1676512511.8002
MEM 73.832031 1676512511.9053
MEM 73.832031 1676512512.0089
MEM 73.832031 1676512512.1140
MEM 73.832031 1676512512.2176
MEM 73.832031 1676512512.3226
MEM 73.832031 1676512512.4271
MEM 73.832031 1676512512.5293
MEM 73.832031 1676512512.6331
MEM 73.832031 1676512512.7369
MEM 73.832031 1676512512.8420
MEM 73.832031 1676512512.9451
MEM 73.832031 1676512513.0485
MEM 73.832031 1676512513.1531
MEM 73.832031 1676512513.2567
MEM 73.832031 1676512513.3613
MEM 73.832031 1676512513.4653
MEM 73.832031 1676512513.5701
MEM 73.832031 1676512513.6733
MEM 73.832031 1676512513.7782
MEM 73.832031 1676512513.8813
MEM 73.832031 1676512513.9857
MEM 73.832031 1676512514.0903
MEM 73.832031 1676512514.1940
MEM 73.832031 1676512514.2969
MEM 73.832031 1676512514.4014
MEM 73.832031 1676512514.5055
MEM 73.832031 1676512514.6095
MEM 73.832031 1676512514.7130
MEM 73.832031 1676512514.8180
MEM 73.832031 1676512514.9227
MEM 73.832031 1676512515.0261
MEM 73.832031 1676512515.1284
MEM 73.832031 1676512515.2334
MEM 73.832031 1676512515.3364
MEM 73.832031 1676512515.4407
MEM 73.832031 1676512515.5453
MEM 73.832031 1676512515.6458
MEM 73.832031 1676512515.7498
MEM 73.832031 1676512515.8544
MEM 73.832031 1676512515.9571
MEM 73.832031 1676512516.0573
MEM 73.832031 1676512516.1613
MEM 73.832031 1676512516.2649
MEM 73.832031 1676512516.3696
MEM 73.832031 1676512516.4725
MEM 73.832031 1676512516.5773
MEM 73.832031 1676512516.6814
MEM 73.832031 1676512516.7847
MEM 73.832031 1676512516.8899
MEM 73.832031 1676512516.9937
MEM 73.832031 1676512517.0970
MEM 73.832031 1676512517.2020
MEM 73.832031 1676512517.3066
MEM 73.832031 1676512517.4095
MEM 73.832031 1676512517.5143
MEM 73.832031 1676512517.6173
MEM 73.832031 1676512517.7225
MEM 73.832031 1676512517.8253
MEM 73.832031 1676512517.9295
MEM 73.832031 1676512518.0325
MEM 73.832031 1676512518.1370
MEM 73.832031 1676512518.2403
MEM 73.832031 1676512518.3451
MEM 73.832031 1676512518.4493
MEM 73.832031 1676512518.5523
MEM 73.832031 1676512518.6570
MEM 73.832031 1676512518.7608
MEM 73.832031 1676512518.8654
MEM 73.832031 1676512518.9683
MEM 73.832031 1676512519.0733
MEM 73.832031 1676512519.1776
MEM 73.832031 1676512519.2803
MEM 73.832031 1676512519.3848
MEM 73.832031 1676512519.4891
MEM 73.832031 1676512519.5932
MEM 73.832031 1676512519.6967
MEM 73.832031 1676512519.8014
MEM 73.832031 1676512519.9048
MEM 73.832031 1676512520.0096
MEM 73.832031 1676512520.1204
MEM 73.832031 1676512520.2244
MEM 73.832031 1676512520.3283
MEM 73.832031 1676512520.4303
MEM 73.832031 1676512520.5347
MEM 73.832031 1676512520.6369
MEM 73.832031 1676512520.7391
MEM 73.832031 1676512520.8441
MEM 73.832031 1676512520.9475
MEM 73.832031 1676512521.0520
MEM 73.832031 1676512521.1566
MEM 73.832031 1676512521.2587
MEM 73.832031 1676512521.3609
MEM 73.832031 1676512521.4644
MEM 73.832031 1676512521.5694
MEM 73.832031 1676512521.6732
MEM 73.832031 1676512521.7739
MEM 73.832031 1676512521.8791
MEM 73.832031 1676512521.9833
MEM 73.832031 1676512522.0850
MEM 73.832031 1676512522.1888
MEM 73.832031 1676512522.2928
MEM 73.832031 1676512522.3951
MEM 73.832031 1676512522.4968
MEM 73.832031 1676512522.6026
MEM 73.832031 1676512522.7075
MEM 73.832031 1676512522.8121
MEM 73.832031 1676512522.9154
MEM 73.832031 1676512523.0199
MEM 73.832031 1676512523.1221
MEM 73.832031 1676512523.2271
MEM 73.832031 1676512523.3316
MEM 73.832031 1676512523.4359
MEM 73.832031 1676512523.5365
MEM 73.832031 1676512523.6402
MEM 73.832031 1676512523.7430
MEM 73.832031 1676512523.8478
MEM 73.832031 1676512523.9524
MEM 73.832031 1676512524.0567
MEM 73.832031 1676512524.1602
MEM 73.832031 1676512524.2651
MEM 73.832031 1676512524.3659
MEM 73.832031 1676512524.4664
MEM 73.832031 1676512524.5673
MEM 73.832031 1676512524.6674
MEM 73.832031 1676512524.7707
MEM 73.832031 1676512524.8746
MEM 73.832031 1676512524.9784
MEM 73.832031 1676512525.0796
MEM 73.832031 1676512525.1824
MEM 73.832031 1676512525.2871
MEM 73.832031 1676512525.3890
MEM 73.832031 1676512525.4933
MEM 73.832031 1676512525.5963
MEM 73.832031 1676512525.6999
MEM 73.832031 1676512525.8009
MEM 73.832031 1676512525.9055
MEM 73.832031 1676512526.0068
MEM 73.832031 1676512526.1085
MEM 73.832031 1676512526.2127
MEM 73.832031 1676512526.3177
MEM 73.832031 1676512526.4228
MEM 73.832031 1676512526.5231
MEM 73.832031 1676512526.6236
MEM 73.832031 1676512526.7270
MEM 73.832031 1676512526.8301
MEM 73.832031 1676512526.9310
MEM 73.832031 1676512527.0340
MEM 73.832031 1676512527.1388
MEM 73.832031 1676512527.2434
MEM 73.832031 1676512527.3485
MEM 73.832031 1676512527.4489
MEM 73.832031 1676512527.5535
MEM 73.832031 1676512527.6578
MEM 73.832031 1676512527.7581
MEM 73.832031 1676512527.8589
MEM 73.832031 1676512527.9593
MEM 73.832031 1676512528.0643
MEM 73.832031 1676512528.1670
MEM 73.832031 1676512528.2721
MEM 73.832031 1676512528.3741
MEM 73.832031 1676512528.4748
MEM 73.832031 1676512528.5751
MEM 73.832031 1676512528.6787
MEM 73.832031 1676512528.7803
MEM 73.832031 1676512528.8809
MEM 73.832031 1676512528.9811
MEM 73.832031 1676512529.0820
MEM 73.832031 1676512529.1838
MEM 73.832031 1676512529.2883
MEM 73.832031 1676512529.3931
MEM 73.832031 1676512529.4969
MEM 73.832031 1676512529.5980
MEM 73.832031 1676512529.6993
MEM 73.832031 1676512529.8004
MEM 73.832031 1676512529.9033
MEM 73.832031 1676512530.0085
MEM 73.832031 1676512530.1091
MEM 73.832031 1676512530.2098
MEM 73.832031 1676512530.3125
MEM 73.832031 1676512530.4171
MEM 73.832031 1676512530.5212
MEM 73.832031 1676512530.6247
MEM 73.832031 1676512530.7296
MEM 73.832031 1676512530.8324
MEM 73.832031 1676512530.9375
MEM 73.832031 1676512531.0421
MEM 73.832031 1676512531.1463
MEM 73.832031 1676512531.2493
MEM 73.832031 1676512531.3528
MEM 73.832031 1676512531.4568
MEM 73.832031 1676512531.5613
MEM 73.832031 1676512531.6616
MEM 73.832031 1676512531.7653
MEM 73.832031 1676512531.8692
MEM 73.832031 1676512531.9743
MEM 73.832031 1676512532.0755
MEM 73.832031 1676512532.1767
MEM 73.832031 1676512532.2788
MEM 73.832031 1676512532.3822
MEM 73.832031 1676512532.4858
MEM 73.832031 1676512532.5870
MEM 73.832031 1676512532.6874
MEM 73.832031 1676512532.7890
MEM 73.832031 1676512532.8936
MEM 73.832031 1676512532.9970
MEM 73.832031 1676512533.1011
MEM 73.832031 1676512533.2039
MEM 73.832031 1676512533.3075
MEM 73.832031 1676512533.4124
MEM 73.832031 1676512533.5146
MEM 73.832031 1676512533.6180
MEM 73.832031 1676512533.7224
MEM 73.832031 1676512533.8241
MEM 73.832031 1676512533.9253
MEM 73.832031 1676512534.0260
MEM 73.832031 1676512534.1272
MEM 73.832031 1676512534.2311
MEM 73.832031 1676512534.3315
MEM 73.832031 1676512534.4329
MEM 73.832031 1676512534.5342
MEM 73.832031 1676512534.6389
MEM 73.832031 1676512534.7435
MEM 73.832031 1676512534.8462
MEM 73.832031 1676512534.9485
MEM 73.832031 1676512535.0528
MEM 73.832031 1676512535.1553
MEM 73.832031 1676512535.2571
MEM 73.832031 1676512535.3584
MEM 73.832031 1676512535.4587
MEM 73.832031 1676512535.5594
MEM 73.832031 1676512535.6616
MEM 73.832031 1676512535.7622
MEM 73.832031 1676512535.8652
MEM 73.832031 1676512535.9666
MEM 73.832031 1676512536.0698
MEM 73.832031 1676512536.1739
MEM 73.832031 1676512536.2785
MEM 73.832031 1676512536.3831
MEM 73.832031 1676512536.4862
MEM 73.832031 1676512536.5899
MEM 73.832031 1676512536.6938
MEM 73.832031 1676512536.7943
MEM 73.832031 1676512536.8948
MEM 73.832031 1676512536.9993
MEM 73.832031 1676512537.1032
MEM 73.832031 1676512537.2068
MEM 73.832031 1676512537.3079
MEM 73.832031 1676512537.4118
MEM 73.832031 1676512537.5120
MEM 73.832031 1676512537.6129
MEM 73.832031 1676512537.7139
MEM 73.832031 1676512537.8190
MEM 73.832031 1676512537.9225
MEM 73.832031 1676512538.0266
MEM 73.832031 1676512538.1306
MEM 73.832031 1676512538.2327
MEM 73.832031 1676512538.3331
MEM 73.832031 1676512538.4333
MEM 73.832031 1676512538.5358
MEM 73.832031 1676512538.6405
MEM 73.832031 1676512538.7428
MEM 73.832031 1676512538.8467
MEM 73.832031 1676512538.9471
MEM 73.832031 1676512539.0496
MEM 73.832031 1676512539.1501
MEM 73.832031 1676512539.2546
MEM 73.832031 1676512539.3594
MEM 73.832031 1676512539.4636
MEM 73.832031 1676512539.5640
MEM 73.832031 1676512539.6665
MEM 73.832031 1676512539.7727
MEM 73.832031 1676512539.8729
MEM 73.832031 1676512539.9739
MEM 73.832031 1676512540.0771
MEM 73.832031 1676512540.1796
MEM 73.832031 1676512540.2816
MEM 73.832031 1676512540.3859
MEM 73.832031 1676512540.4901
MEM 73.832031 1676512540.5917
MEM 73.832031 1676512540.6964
MEM 73.832031 1676512540.7967
MEM 73.832031 1676512540.8979
MEM 73.832031 1676512540.9980
MEM 73.832031 1676512541.1031
MEM 73.832031 1676512541.2080
MEM 73.832031 1676512541.3131
MEM 73.832031 1676512541.4176
MEM 73.832031 1676512541.5228
MEM 73.832031 1676512541.6239
MEM 73.832031 1676512541.7252
MEM 73.832031 1676512541.8302
MEM 73.832031 1676512541.9318
MEM 73.832031 1676512542.0365
MEM 73.832031 1676512542.1390
MEM 73.832031 1676512542.2436
MEM 73.832031 1676512542.3479
MEM 73.832031 1676512542.4489
MEM 73.832031 1676512542.5499
MEM 73.832031 1676512542.6510
MEM 73.832031 1676512542.7539
MEM 73.832031 1676512542.8575
MEM 73.832031 1676512542.9622
MEM 73.832031 1676512543.0637
MEM 73.832031 1676512543.1640
MEM 73.832031 1676512543.2645
MEM 73.832031 1676512543.3659
MEM 73.832031 1676512543.4676
MEM 73.832031 1676512543.5679
MEM 73.832031 1676512543.6685
MEM 73.832031 1676512543.7704
MEM 73.832031 1676512543.8713
MEM 73.832031 1676512543.9726
MEM 73.832031 1676512544.0745
MEM 73.832031 1676512544.1783
MEM 73.832031 1676512544.2834
MEM 73.832031 1676512544.3866
MEM 73.832031 1676512544.4887
MEM 73.832031 1676512544.5935
MEM 73.832031 1676512544.6977
MEM 73.832031 1676512544.8025
